wm,dw,pv_bess,ev,critical
0.0,0.0,0.714,0.0,0.036000000000000004
0.0,0.0,0.711,0.0,0.039
0.0,0.0,0.0,0.0,0.031
0.0,0.0,0.721,0.0,0.028999999999999998
0.0,0.0,0.035332409972298535,0.0,0.039
0.0,0.0,0.709,0.0,0.040999999999999995
0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.714,0.0,0.036000000000000004
0.0,0.0,0.721,0.0,0.028999999999999998
0.0,0.0,0.725,0.0,0.025
0.0,0.0,0.719,0.0,0.031
0.0,0.0,0.706,0.0,0.044000000000000004
0.0,0.0,0.0,0.0,0.040999999999999995
0.0,0.0,0.711,0.0,0.039
0.0,0.0,0.719,0.0,0.031
0.0,0.0,0.0,0.0,0.039
0.0,0.0,-1.0,0.0,0.035
0.0,0.0,0.731,0.0,0.043
0.0,0.0,0.738,0.0,0.063
0.0,0.0,-1.0,0.0,0.055999999999999994
0.0,0.0,-1.0,0.0,0.168
0.0,0.0,0.0,0.0,0.141
0.0,0.0,-1.0,0.0,0.046
0.0,0.0,-1.0,0.0,0.08199999999999999
0.0,0.0,-1.0,0.0,0.087
0.0,0.0,-1.0,0.0,0.054000000000000006
0.0,0.0,-1.0,0.0,0.046
0.0,0.0,0.0,0.0,0.17
0.0,0.0,1.0,0.0,0.03
0.0,0.0,-1.0,0.0,0.02
0.0,0.0,-1.0,0.0,0.19
0.0,0.0,0.10803324099722944,0.0,0.369
0.0,0.0,1.0,0.0,0.285
0.0,0.0,-1.0,0.0,0.242
0.0,0.0,0.0,0.0,0.205
0.0,0.0,0.10803324099722991,0.0,0.11
0.0,0.278,1.0,0.0,0.03
0.0,0.242,-1.0,0.0,0.04
0.0,0.221,0.0,0.0,0.05
0.0,0.126,0.0,0.0,0.062
0.0,0.428,0.0,0.0,0.036000000000000004
0.0,0.0,0.0,0.0,0.051
0.0,0.0,0.0,0.0,0.06
0.0,0.0,1.0,0.0,0.066
0.0,0.0,1.0,0.0,0.075
0.0,0.0,0.5264736842105205,0.0,0.22
0.0,0.0,0.0,0.0,0.304
0.0,0.0,0.0,0.0,0.316
0.0,0.0,1.0,0.0,0.055
0.0,0.0,1.0,0.0,0.045
0.0,0.0,1.0,0.0,0.045
0.0,0.0,1.0,0.0,0.054000000000000006
0.0,0.0,1.0,0.0,0.051
0.0,0.0,1.0,0.0,0.035
0.0,0.0,1.0,0.0,0.075
0.0,0.0,1.0,0.0,0.165
0.0,0.0,0.895,0.0,0.134
0.0,0.0,0.841,0.0,0.04
0.0,0.078,0.7460000000000001,0.0,0.045
0.0,0.378,0.404,0.0,0.053
0.0,0.13,0.0,0.0,0.065
0.0,0.234,0.9159999999999999,0.0,0.076
0.0,0.389,0.5599999999999999,0.0,0.08
0.0,0.02,0.9009999999999998,0.0,0.079
0.0,0.0,-0.10739749999999947,0.0,0.076
0.0,0.0,0.08500000000000008,1.0,0.065
0.0,0.0,0.03400000000000003,1.0,0.066
0.0,0.0,-0.17999999999999994,1.0,0.091
0.0,0.0,-1.0,1.0,0.254
0.0,0.0,-0.24100000000000002,1.0,0.13699999999999998
0.0,0.0,-1.0,1.0,0.09699999999999999
0.0,0.0,-1.0,0.0,0.096
0.0,0.0,-1.0,0.0,0.125
0.0,0.0,-1.0,0.0,0.17300000000000001
0.0,0.0,-1.0,0.0,0.21600000000000003
0.0,0.0,-1.0,0.0,0.14
0.0,0.0,0.51,0.0,0.27
0.0,0.0,-1.0,0.0,0.345
0.0,0.0,-1.0,0.0,0.29
0.0,0.0,0.0,0.0,0.435
0.0,0.0,0.435,0.0,0.315
0.0,0.0,-1.0,0.0,0.49
0.0,0.0,-1.0,0.0,0.5
0.0,0.0,-0.6078274999999982,0.0,0.34
0.0,0.0,0.49,0.0,0.26
0.0,0.0,-1.0,0.0,0.281
0.0,0.0,-1.0,0.0,0.22899999999999998
0.0,0.0,-1.0,0.0,0.196
0.0,0.0,0.536,0.0,0.214
0.0,0.0,-1.0,0.0,0.22
0.0,0.0,0.5449999999999998,0.0,0.205
0.0,0.0,0.0,0.0,0.21
0.0,0.0,0.5630332409972305,0.0,0.124
0.0,0.0,-1.0,0.0,0.032
0.0,0.0,0.0,0.0,0.028999999999999998
0.0,0.0,0.709,0.0,0.040999999999999995
0.0,0.0,0.711,0.0,0.039
0.0,0.0,0.709,0.0,0.040999999999999995
0.0,0.0,0.0,0.0,0.039
0.0,0.0,0.721,0.0,0.028999999999999998
0.0,0.0,0.010332409972300234,0.0,0.032
0.0,0.0,0.731,0.0,0.019
0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.715,0.0,0.035
0.0,0.003,0.708,0.0,0.039
0.0,0.006999999999999999,0.702,0.0,0.040999999999999995
0.0,0.012,0.708,0.0,0.03
0.0,0.0,0.719,0.0,0.031
0.0,0.0,0.0,0.0,0.02
0.0,0.0,0.716,0.0,0.034
0.0,0.0,0.714,0.0,0.046
0.0,0.0,0.0,0.0,0.043
0.0,0.0,-1.0,0.0,0.046
0.0,0.0,0.738,0.0,0.040999999999999995
0.0,0.0,0.769,0.0,0.03
0.0,0.0,-1.0,0.0,0.040999999999999995
0.0,0.0,-1.0,0.0,0.051
0.0,0.0,0.0,0.0,0.198
0.0,0.0,-1.0,0.0,0.094
0.0,0.0,-1.0,0.0,0.086
0.0,0.0,-1.0,0.0,0.091
0.0,0.0,-1.0,0.0,0.067
0.0,0.0,-1.0,0.0,0.142
0.0,0.0,0.0,0.0,0.045
0.0,0.0,1.0,0.0,0.04
0.0,0.0,-1.0,0.0,0.055
0.0,0.0,-1.0,0.0,0.039
0.0,0.0,0.10803324099722991,0.0,0.040999999999999995
0.0,0.0,1.0,0.0,0.02
0.0,0.0,-1.0,0.0,0.03
0.0,0.0,0.0,0.0,0.04
0.0,0.0,0.10803324099722991,0.0,0.044000000000000004
0.0,0.0,1.0,0.0,0.046
0.0,0.0,-1.0,0.0,0.05
0.0,0.0,0.0,0.0,0.065
0.0,0.0,0.0,0.0,0.015
0.0,0.0,0.0,0.0,0.045
0.0,0.0,0.0,0.0,0.06
0.0,0.0,0.0,0.0,0.065
0.0,0.0,1.0,0.0,0.095
0.0,0.0,1.0,0.0,0.1
0.0,0.0,0.0,0.0,0.354
0.0,0.0,0.0,0.0,0.27399999999999997
0.0,0.0,0.0,0.0,0.066
0.0,0.0,1.0,0.0,0.07
0.0,0.0,1.0,0.0,0.07
0.0,0.0,1.0,0.0,0.08
0.0,0.0,1.0,0.0,0.065
0.0,0.0,1.0,0.0,0.085
0.0,0.0,1.0,0.0,0.14
0.0,0.0,1.0,0.0,0.257
0.0,0.0,1.0,0.0,0.131
0.0,0.0,0.7214736842105203,0.0,0.10300000000000001
0.0,0.0,0.729,0.0,0.114
0.0,0.0,0.714,0.0,0.077
0.0,0.0,0.646,0.0,0.133
0.0,0.0,0.0,0.0,0.099
0.0,0.0,0.979,0.0,0.152
0.0,0.0,1.0,0.0,0.145
0.0,0.0,1.0,0.0,0.165
0.0,0.0,0.0,0.0,0.22899999999999998
0.0,0.0,-0.01200000000000001,1.0,0.16699999999999998
0.0,0.0,0.0,1.0,0.09
0.0,0.0,-0.014999999999999902,1.0,0.045
0.0,0.0,-1.0,1.0,0.124
0.0,0.0,-0.10899999999999999,1.0,0.059000000000000004
0.0,0.0,-1.0,1.0,0.18600000000000003
0.0,0.0,-1.0,0.0,0.1
0.0,0.0,-1.0,0.0,0.139
0.0,0.0,-1.0,0.0,0.147
0.0,0.0,-1.0,0.0,0.15
0.0,0.0,-1.0,0.0,0.145
0.0,0.0,0.62,0.0,0.15
0.0,0.0,-1.0,0.0,0.22399999999999998
0.0,0.0,-1.0,0.0,0.22
0.0,0.0,-0.24,0.0,0.24
0.0,0.0,0.48,0.0,0.27
0.0,0.0,-1.0,0.0,0.315
0.0,0.0,-1.0,0.0,0.275
0.0,0.0,-0.8540850000000041,0.0,0.29
0.0,0.0,0.504,0.0,0.24600000000000002
0.0,0.0,-1.0,0.0,0.62
0.0,0.0,-1.0,0.0,0.429
0.0,0.0,-1.0,0.0,0.191
0.0,0.0,0.59,0.0,0.16
0.0,0.0,-1.0,0.0,0.139
0.0,0.0,0.611,0.0,0.139
0.0,0.0,0.0,0.0,0.139
0.0,0.0,0.49703324099722995,0.0,0.139
0.0,0.0,-1.0,0.0,0.139
0.0,0.0,0.0,0.0,0.139
0.0,0.0,0.611,0.0,0.139
0.41600000000000004,0.0,0.19499999999999995,0.0,0.139
0.231,0.0,0.38,0.0,0.139
0.026000000000000002,0.0,0.0,0.0,0.139
0.027,0.0,0.6789999999999999,0.0,0.044000000000000004
0.027,0.0,0.6859999999999999,0.0,0.037000000000000005
0.026000000000000002,0.0,0.69,0.0,0.034
0.026000000000000002,0.0,0.6583324099723014,0.0,0.040999999999999995
0.018000000000000002,0.0,0.703,0.0,0.028999999999999998
0.018000000000000002,0.0,0.712,0.0,0.02
0.032,0.0,0.6869999999999999,0.0,0.031
0.024,0.0,0.697,0.0,0.028999999999999998
0.035,0.0,0.6739999999999999,0.0,0.040999999999999995
0.0,0.0,0.0,0.0,0.039
0.0,0.0,0.709,0.0,0.040999999999999995
0.0,0.0,0.716,0.0,0.034
0.0,0.0,0.0,0.0,0.035
0.0,0.0,-1.0,0.0,0.043
0.0,0.0,0.74,0.0,0.028999999999999998
0.0,0.0,0.762,0.0,0.037000000000000005
0.0,0.0,-1.0,0.0,0.051
0.0,0.0,-1.0,0.0,0.391
0.0,0.0,0.0,0.0,0.483
0.0,0.0,-1.0,0.0,0.371
0.0,0.0,-1.0,0.0,0.35
0.0,0.0,-1.0,0.0,0.33899999999999997
0.0,0.0,-1.0,0.0,0.27699999999999997
0.0,0.0,-1.0,0.0,0.25
0.2200000000000004,0.0,0.0,0.0,0.045
0.4040000000000007,0.0,0.7809999999999994,0.0,0.055
0.31300000000000056,0.0,-1.0,0.0,0.06
0.3,0.0,-1.0,0.0,0.11
0.26100000000000045,0.0,0.10803324099722991,0.0,0.06
0.2330000000000004,0.0,1.0,0.0,0.06
0.12100000000000022,0.0,-1.0,0.0,0.07
0.009000000000000015,0.0,0.0,0.0,0.055
0.004000000000000007,0.0,0.10803324099722991,0.0,0.046
0.004000000000000007,0.0,1.0,0.0,0.099
0.004000000000000007,0.0,-1.0,0.0,0.08
0.0030000000000000053,0.0,0.0,0.0,0.099
0.004000000000000007,0.0,0.0,0.0,0.10099999999999999
0.013999999999999999,0.0,0.0,0.0,0.095
0.0,0.0,0.0,0.0,0.095
0.0,0.0,0.0,0.0,0.06
0.0,0.0,1.0,0.0,0.183
0.0,0.0,1.0,0.0,0.537
0.0,0.0,0.0,0.0,0.519
0.0,0.0,0.0,0.0,0.17600000000000002
0.0,0.0,0.0,0.0,0.12300000000000001
0.0,0.0,1.0,0.0,0.037000000000000005
0.0,0.0,1.0,0.0,0.039
0.0,0.0,1.0,0.0,0.045
0.0,0.0,1.0,0.0,0.05
0.0,0.0,1.0,0.0,0.059000000000000004
0.0,0.0,1.0,0.0,0.031
0.0,0.0,1.0,0.0,0.039
0.0,0.0,1.0,0.0,0.040999999999999995
0.0,0.0,0.0,0.0,0.039
0.0,0.0,1.0,0.0,0.040999999999999995
0.0,0.0,1.0,0.0,0.045
0.0,0.0,1.0,0.0,0.045
0.0,0.0,-0.18458500000000352,0.0,0.149
0.112,0.0,0.994,0.0,0.085
0.019,0.0,1.0,0.0,0.07400000000000001
0.0,0.0,1.0,0.0,0.08
0.0,0.0,-0.0767125000000001,0.0,0.085
0.0,0.0,0.08499999999999996,1.0,0.059000000000000004
0.0,0.0,-0.11199999999999999,1.0,0.149
0.0,0.0,-0.05,1.0,0.044000000000000004
0.0,0.0,-1.0,1.0,0.049
0.0,0.0,-0.14100000000000001,1.0,0.081
0.0,0.0,-1.0,1.0,0.085
0.0,0.0,-1.0,0.0,0.079
0.0,0.0,-1.0,0.0,0.10099999999999999
0.0,0.0,-1.0,0.0,0.09
0.0,0.0,-1.0,0.0,0.14
0.0,0.0,-1.0,0.0,0.18
0.0,0.0,0.589,0.0,0.17600000000000002
0.0,0.0,-1.0,0.0,0.14300000000000002
0.0,0.0,-1.0,0.0,0.09699999999999999
0.0,0.0,0.0,0.0,0.1
0.0,0.0,0.526,0.0,0.22399999999999998
0.0,0.0,-1.0,0.0,0.225
0.0,0.0,-1.0,0.0,0.221
0.0,0.0,-0.7257975000000051,0.0,0.264
0.0,0.0,0.475,0.0,0.275
0.0,0.0,-1.0,0.0,0.235
0.0,0.0,-1.0,0.0,0.226
0.0,0.0,-1.0,0.0,0.254
0.0,0.0,0.509,0.0,0.24100000000000002
0.0,0.0,-1.0,0.0,0.27899999999999997
0.0,0.0,0.51,0.0,0.24
0.0,0.0,0.0,0.0,0.295
0.0,0.0,0.47,0.0,0.28
0.0,0.0,-1.0,0.0,0.226
0.0,0.0,0.0,0.0,0.185
0.0,0.0,0.561,0.0,0.18899999999999997
0.0,0.0,0.565,0.0,0.185
0.0,0.0,0.585,0.0,0.165
0.0,0.0,0.24933240997229741,0.0,0.15
0.0,0.0,0.6,0.0,0.15
0.0,0.0,0.599,0.0,0.151
0.0,0.0,0.601,0.0,0.149
0.0,0.0,0.6,0.0,0.15
0.0,0.0,0.6,0.0,0.15
0.0,0.0,0.6,0.0,0.15
0.0,0.0,0.589,0.0,0.161
0.0,0.0,0.6,0.0,0.15
0.0,0.0,0.601,0.0,0.149
0.0,0.0,0.0,0.0,0.15
0.0,0.0,0.619,0.0,0.131
0.0,0.0,0.621,0.0,0.129
0.0,0.0,0.0,0.0,0.121
0.0,0.0,-1.0,0.0,0.043
0.0,0.0,0.74,0.0,0.037000000000000005
0.0,0.0,0.75,0.0,0.044000000000000004
0.0,0.0,-1.0,0.0,0.046
0.0,0.0,-1.0,0.0,0.035
0.0,0.0,0.0,0.0,0.16399999999999998
0.0,0.0,-1.0,0.0,0.075
0.0,0.0,-1.0,0.0,0.084
0.0,0.0,-1.0,0.0,0.055
0.0,0.0,-1.0,0.0,0.071
0.0,0.0,-1.0,0.0,0.06
0.0,0.0,0.0,0.0,0.063
0.0,0.0,1.0,0.0,0.051
0.0,0.0,-1.0,0.0,0.044000000000000004
0.0,0.0,-1.0,0.0,0.040999999999999995
0.0,0.0,0.10803324099722991,0.0,0.035
0.0,0.0,1.0,0.0,0.035
0.0,0.0,-1.0,0.0,0.026000000000000002
0.0,0.0,0.0,0.0,0.024
0.0,0.0,0.10803324099722991,0.0,0.039
0.0,0.0,1.0,0.0,0.121
0.0,0.0,-1.0,0.0,0.05
0.0,0.0,0.0,0.0,0.055
0.0,0.0,0.0,0.0,0.045
0.0,0.0,0.0,0.0,0.038
0.0,0.0,0.0,0.0,0.13699999999999998
0.0,0.0,0.0,0.0,0.085
0.0,0.0,1.0,0.0,0.07
0.0,0.0,1.0,0.0,0.08900000000000001
0.0,0.0,0.0,0.0,0.24
0.0,0.0,0.0,0.0,0.44799999999999995
0.0,0.0,0.0,0.0,0.255
0.0,0.0,1.0,0.0,0.1
0.0,0.0,1.0,0.0,0.225
0.0,0.0,1.0,0.0,0.084
0.0,0.0,1.0,0.0,0.066
0.0,0.0,1.0,0.0,0.06
0.0,0.0,1.0,0.0,0.046
0.0,0.0,1.0,0.0,0.039
0.0,0.0,1.0,0.0,0.04
0.0,0.0,0.0,0.0,0.059000000000000004
0.0,0.0,1.0,0.0,0.035
0.0,0.0,1.0,0.0,0.05
0.0,0.0,1.0,0.0,0.045
0.0,0.0,-0.19000000000000272,0.0,0.046
0.0,0.0,1.0,0.0,0.038
0.0,0.0,1.0,0.0,0.036000000000000004
0.0,0.0,1.0,0.0,0.049
0.0,0.0,-0.19403750000000006,0.0,0.051
0.0,0.0,0.135,1.0,0.045
0.0,0.0,0.08000000000000007,1.0,0.04
0.0,0.0,0.0,1.0,0.035
0.0,0.0,-1.0,1.0,0.039
0.0,0.0,-0.15499999999999736,1.0,0.036000000000000004
0.0,0.0,-1.0,1.0,0.055
0.0,0.0,-1.0,0.0,0.06
0.0,0.0,-1.0,0.0,0.055
0.0,0.0,-1.0,0.0,0.078
0.0,0.0,-1.0,0.0,0.077
0.0,0.0,-1.0,0.0,0.066
0.0,0.0,0.694,0.0,0.1
0.0,0.0,-1.0,0.0,0.061
0.0,0.0,-1.0,0.0,0.055999999999999994
0.0,0.0,-0.4099125000000061,0.0,0.064
0.0,0.0,0.6,0.0,0.15
0.0,0.0,-1.0,0.0,0.15
0.0,0.0,-1.0,0.0,0.17
0.0,0.0,-1.0,0.0,0.21100000000000002
0.0,0.0,0.6210000000000001,0.0,0.129
0.0,0.0,-1.0,0.0,0.131
0.0,0.0,-1.0,0.0,0.109
0.0,0.0,-1.0,0.0,0.109
0.0,0.0,0.65,0.0,0.1
0.0,0.0,-1.0,0.0,0.092
0.0,0.0,0.641,0.0,0.109
0.0,0.0,0.0,0.0,0.131
0.0,0.0,0.621,0.0,0.129
0.0,0.0,-1.0,0.0,0.11599999999999999
0.0,0.0,0.0,0.0,0.039
0.0,0.0,0.7110000000000001,0.0,0.039
0.0,0.0,0.7089999999999999,0.0,0.040999999999999995
0.0,0.0,0.6990000000000001,0.0,0.051
0.0,0.0,0.5238005540166211,0.0,0.059000000000000004
0.0,0.0,0.695,0.0,0.055
0.0,0.0,0.706,0.0,0.044000000000000004
0.0,0.0,0.699,0.0,0.051
0.0,0.0,0.715,0.0,0.035
0.0,0.0,0.715,0.0,0.035
0.0,0.0,0.711,0.0,0.039
0.0,0.0,0.699,0.0,0.051
0.134,0.0,0.5649999999999997,0.0,0.051
0.492,0.0,0.20399999999999996,0.0,0.054000000000000006
0.074,0.0,0.0,0.0,0.051
0.027,0.0,0.6799999999999999,0.0,0.043
0.027,0.0,0.6859999999999999,0.0,0.037000000000000005
0.027,0.0,0.0,0.0,0.034
0.027,0.0,-1.0,0.0,0.027999999999999997
0.026000000000000002,0.0,0.7120000000000001,0.0,0.047
0.023,0.0,0.7389999999999999,0.0,0.033
0.022,0.0,-1.0,0.0,0.04
0.05,0.0,-1.0,0.0,0.040999999999999995
0.442,0.0,0.0,0.0,0.028999999999999998
0.334,0.0,-1.0,0.0,0.034
0.31,0.0,-1.0,0.0,0.031
0.268,0.0,-1.0,0.0,0.028999999999999998
0.263,0.0,-1.0,0.0,0.05
0.23,0.0,-1.0,0.0,0.065
0.132,0.0,0.0,0.0,0.226
0.012,0.0,0.5439999999999999,0.0,0.21899999999999997
0.003,0.0,-1.0,0.0,0.08
0.004,0.0,-1.0,0.0,0.359
0.004,0.0,-0.05,0.0,0.818
0.004,0.0,0.3770000000000001,0.0,0.408
0.004,0.0,-1.0,0.0,0.28
0.003,0.0,0.0,0.0,0.505
0.004,0.0,0.16703324099722983,0.0,0.151
0.003,0.0,0.9410000000000001,0.0,0.128
0.0,0.0,-1.0,0.0,0.122
0.0,0.0,0.0,0.0,0.13
0.0,0.0,0.0,0.0,0.3
0.0,0.0,0.0,0.0,0.284
0.0,0.0,0.0,0.0,0.575
0.0,0.0,0.0,0.0,0.429
0.0,0.0,0.877,0.0,0.408
0.0,0.0,1.0,0.0,0.381
0.0,0.0,0.0,0.0,0.389
0.0,0.0,0.0,0.0,0.34600000000000003
0.0,0.0,0.0,0.0,0.26899999999999996
0.0,0.0,1.0,0.0,0.134
0.0,0.0,1.0,0.0,0.502
0.0,0.0,1.0,0.0,0.272
0.0,0.0,1.0,0.0,0.135
0.0,0.0,1.0,0.0,0.106
0.0,0.0,1.0,0.0,0.091
0.0,0.0,1.0,0.0,0.109
0.0,0.0,1.0,0.0,0.096
0.0,0.0,0.0,0.0,0.059000000000000004
0.0,0.0,1.0,0.0,0.05
0.0,0.0,1.0,0.0,0.06
0.0,0.0,1.0,0.0,0.055
0.0,0.0,-0.07899250000000153,0.0,0.151
0.0,0.0,1.0,0.0,0.055
0.0,0.0,1.0,0.0,0.055
0.0,0.0,1.0,0.0,0.05
0.0,0.0,-0.22111250000000107,0.0,0.044000000000000004
0.0,0.0,0.14900000000000002,1.0,0.031
0.0,0.0,0.09600000000000009,1.0,0.039
0.0,0.0,0.0,1.0,0.046
0.0,0.0,-1.0,1.0,0.04
0.0,0.0,-0.06899999999999996,1.0,0.059000000000000004
0.0,0.0,-1.0,1.0,0.055
0.0,0.0,-1.0,0.0,0.055
0.0,0.0,-1.0,0.0,0.047
0.0,0.0,-1.0,0.0,0.055
0.0,0.0,-1.0,0.0,0.059000000000000004
0.0,0.0,-1.0,0.0,0.059000000000000004
0.0,0.0,0.714,0.0,0.055999999999999994
0.0,0.0,-1.0,0.0,0.051
0.0,0.0,-1.0,0.0,0.040999999999999995
0.0,0.0,-0.45349499999999915,0.0,0.054000000000000006
0.0,0.0,0.61,0.0,0.14
0.0,0.0,-1.0,0.0,0.16
0.0,0.0,-1.0,0.0,0.17
0.0,0.0,-1.0,0.0,0.175
0.0,0.0,0.585,0.0,0.165
0.0,0.0,-1.0,0.0,0.17
0.0,0.0,-1.0,0.0,0.17
0.0,0.0,-1.0,0.0,0.15
0.0,0.0,0.609,0.0,0.141
0.0,0.0,-1.0,0.0,0.139
0.0,0.0,0.61,0.0,0.14
0.0,0.0,0.0,0.0,0.141
0.0,0.0,0.4980332409972308,0.0,0.1
